,id,time,pstime,mag,amp,p_prob,s_prob,mod_amp,amp_time1,p_time,s_time
57,57,2015-02-18T13:20:53.820000Z,1.4,0.6228292575453139,6251.0,0.77943975,0.50070405,0.1326872696456749,2015-02-18T13:20:56.950000Z,2015-02-18T13:20:55.420000Z,2015-02-18T13:20:56.820000Z
58,58,2015-02-18T16:38:26.082857Z,1.52,0.640727512871365,6514.0,0.92709625,0.6288164,0.1382698567384301,2015-02-18T16:38:29.450000Z,2015-02-18T16:38:27.820000Z,2015-02-18T16:38:29.340000Z
59,59,2015-02-18T17:08:49.787143Z,6.81,2.522627857185318,16887.0,0.9557365,0.6021687,0.8368119186384791,2015-02-18T17:09:05.080000Z,2015-02-18T17:08:57.570000Z,2015-02-18T17:09:04.380000Z
60,60,2015-02-18T18:36:57.681429Z,6.36,1.4865012375679016,1304.0,0.87027216,0.6475865,0.0770018638603017,2015-02-18T18:37:11.920000Z,2015-02-18T18:37:04.950000Z,2015-02-18T18:37:11.310000Z
61,61,2015-02-19T03:07:09.255714Z,2.27,0.8888091996801072,5473.0,0.9523425,0.63140124,0.2447987521479786,2015-02-19T03:07:14.550000Z,2015-02-19T03:07:11.850000Z,2015-02-19T03:07:14.120000Z
62,62,2015-02-20T17:18:28.990000Z,2.17,0.4725696310189153,3654.0,0.86164117,0.727025,0.0938792542478518,2015-02-20T17:18:33.850000Z,2015-02-20T17:18:31.470000Z,2015-02-20T17:18:33.640000Z
63,63,2015-02-20T22:09:36.882857Z,3.55,1.1990192623271478,8991.0,0.8647819,0.7041253,0.315514456086288,2015-02-20T22:09:44.720000Z,2015-02-20T22:09:40.940000Z,2015-02-20T22:09:44.490000Z
64,64,2015-02-21T11:55:00.822857Z,2.22,1.1405564620443822,17012.0,0.9406601,0.7356286,0.4370754989776835,2015-02-21T11:55:05.760000Z,2015-02-21T11:55:03.360000Z,2015-02-21T11:55:05.580000Z
65,65,2015-02-21T18:00:17.365714Z,4.72,0.954157568693736,4253.0,0.879009,0.62374014,0.0714755603324533,2015-02-21T18:00:27.860000Z,2015-02-21T18:00:22.760000Z,2015-02-21T18:00:27.480000Z
66,66,2015-02-25T16:24:09.151429Z,2.02,1.5552014778811352,92955.0,0.82094157,0.8912636,1.1355374920093448,2015-02-25T16:24:13.840000Z,2015-02-25T16:24:11.460000Z,2015-02-25T16:24:13.480000Z
67,67,2015-02-25T16:41:12.018571Z,1.62,1.4234933430639427,68638.0,0.82721674,0.80469644,0.8384812261474627,2015-02-25T16:41:15.980000Z,2015-02-25T16:41:13.870000Z,2015-02-25T16:41:15.490000Z
68,68,2015-02-25T17:05:17.450000Z,2.1,0.4563912928429638,4261.0,0.9318241,0.6308136,0.0904464015293906,2015-02-25T17:05:22.400000Z,2015-02-25T17:05:19.850000Z,2015-02-25T17:05:21.950000Z
69,69,2015-02-25T17:31:31.880000Z,2.1,0.043573357812265,1647.0,0.7635052,0.664615,0.0349601556721207,2015-02-25T17:31:36.770000Z,2015-02-25T17:31:34.280000Z,2015-02-25T17:31:36.380000Z
70,70,2015-02-26T01:09:24.311429Z,2.58,1.7696032351591116,45688.0,0.8045702,0.6918421,1.173824676539643,2015-02-26T01:09:30.070000Z,2015-02-26T01:09:27.260000Z,2015-02-26T01:09:29.840000Z
71,71,2015-02-26T08:06:59.980000Z,2.17,0.5366583604907359,5126.0,0.93577576,0.56378937,0.1088073818914941,2015-02-26T08:07:05.040000Z,2015-02-26T08:07:02.460000Z,2015-02-26T08:07:04.630000Z
