,id,time,pstime,mag
80,443,2015-05-10T16:45:05.732857Z,6.77,1.0187386335538116
81,448,2015-05-11T13:37:54.087143Z,6.04,1.0412966818348302
82,465,2015-05-15T09:41:51.131429Z,3.91,1.1615635353825071
83,468,2015-05-16T02:17:20.448571Z,2.95,1.3953781334812771
84,472,2015-05-17T03:31:06.961429Z,3.77,1.313804142732009
85,473,2015-05-18T01:15:42.975714Z,3.81,1.5699505524400286
86,495,2015-05-22T04:44:13.070000Z,4.55,1.71733357723842
87,505,2015-05-24T10:15:47.980000Z,6.72,1.0596947397050998
88,516,2015-05-28T09:47:07.858571Z,6.66,1.1907714746887172
89,518,2015-05-28T10:39:34.902857Z,2.01,1.624231444856191
90,520,2015-05-28T19:30:20.852857Z,2.22,1.759068357902063
91,521,2015-05-28T22:43:17.718571Z,6.38,1.3528782265800263
92,522,2015-05-30T00:14:36.490000Z,6.37,1.1556242832495345
93,528,2015-05-30T13:06:27.261429Z,5.94,1.1848765865982234
94,531,2015-05-30T19:48:23.211429Z,6.5,1.034770422455621
95,532,2015-05-31T13:02:57.635714Z,4.58,3.598258877976022
96,533,2015-05-31T13:05:05.218571Z,4.56,1.39988293724512
97,534,2015-05-31T13:08:42.057143Z,4.64,1.062118378088836
98,535,2015-05-31T13:14:16.550000Z,4.62,1.0549891766002573
99,536,2015-05-31T13:56:13.108571Z,4.63,1.1449113063486842
100,537,2015-05-31T14:03:19.874286Z,4.66,1.008392216865603
101,538,2015-05-31T15:44:54.322857Z,4.6,1.2234136164330314
102,539,2015-05-31T18:01:20.212857Z,5.51,1.2865012375679017
103,541,2015-06-01T06:12:12.342857Z,6.42,1.1472676698372517
104,551,2015-06-04T04:17:00.180000Z,3.15,1.100219150610865
105,559,2015-06-06T05:06:40.185714Z,6.82,1.3173382610513824
106,561,2015-06-06T10:16:46.724286Z,6.69,1.79266303639205
107,563,2015-06-06T23:49:18.205714Z,3.18,1.2219920009903735
108,568,2015-06-07T22:07:45.438571Z,6.31,1.5120458262813108
109,575,2015-06-09T04:53:27.351429Z,2.93,1.0153102944699794
110,581,2015-06-11T12:52:27.902857Z,2.71,1.6860456310666014
111,583,2015-06-11T17:39:20.264286Z,3.54,1.2389560212163029
112,588,2015-06-13T06:31:16.900000Z,3.92,1.2773743519600074
113,590,2015-06-14T08:30:15.904286Z,5.71,1.9228815950748368
114,591,2015-06-14T15:11:10.538571Z,4.7,1.0203218053542022
115,592,2015-06-14T15:15:36.155714Z,4.58,1.035155237079033
116,593,2015-06-14T17:12:07.798571Z,6.73,1.756933226036355
117,606,2015-06-17T00:06:46.535714Z,5.84,1.2674413698461031
118,608,2015-06-17T08:38:18.542857Z,5.72,1.1112825879345944
119,610,2015-06-18T03:32:23.647143Z,3.59,1.7917459113190854
120,612,2015-06-18T05:59:30.327143Z,6.88,1.0696454831540207
121,620,2015-06-21T11:38:48.300000Z,5.95,2.0127708114285534
122,635,2015-06-24T09:11:39.751429Z,3.0,1.0786137601643997
123,645,2015-06-27T15:58:00.778571Z,6.03,1.240354707884476
124,649,2015-06-28T11:29:17.542857Z,5.37,1.0223233424253804
125,650,2015-06-28T22:54:30.828571Z,6.94,1.5826171368827002
126,656,2015-06-29T09:31:24.788571Z,3.02,1.8372803147445096
127,666,2015-07-02T13:21:07.928571Z,4.7,1.2790299340622386
128,669,2015-07-03T08:50:42.674286Z,3.47,1.7924793122986378
129,673,2015-07-03T15:52:09.017143Z,5.34,1.0715658185720824
130,675,2015-07-05T10:13:21.610000Z,6.79,1.3299026954794395
131,678,2015-07-06T12:58:32.597143Z,3.1,1.1277104838990852
132,679,2015-07-06T20:43:15.200000Z,4.41,1.272223265842694
133,680,2015-07-06T23:03:11.044286Z,6.06,1.3795594124042594
134,681,2015-07-07T01:17:11.088571Z,2.6,1.2499601564736658
135,695,2015-07-10T05:33:02.231429Z,5.94,1.3394064876582266
136,704,2015-07-13T14:53:19.675714Z,6.68,1.517778381186425
137,706,2015-07-14T12:44:51.161429Z,4.61,1.3333775818014144
138,707,2015-07-14T17:10:53.602857Z,2.08,1.6066346704056864
139,708,2015-07-14T17:11:58.622857Z,2.08,1.4062048384837906
140,718,2015-07-17T02:39:36.985714Z,1.99,1.0044443540879522
141,721,2015-07-17T13:44:19.124286Z,2.98,1.002081720900363
142,724,2015-07-18T05:45:08.160000Z,1.96,1.029225563263929
143,730,2015-07-20T02:12:21.227143Z,2.89,1.1569014234157018
144,731,2015-07-20T06:40:53.910000Z,6.58,1.1071492337476216
145,733,2015-07-20T06:53:50.161429Z,6.57,1.0152346572114102
146,743,2015-07-23T15:17:55.207143Z,3.03,1.398320982205114
147,745,2015-07-23T17:11:34.054286Z,1.58,1.3060806397552942
148,748,2015-07-24T13:18:23.840000Z,4.62,1.1827297784451192
149,754,2015-07-28T19:08:28.952857Z,3.41,1.009593698008882
150,757,2015-07-29T13:41:21.548571Z,4.14,1.0442671431626624
151,761,2015-08-01T02:20:33.757143Z,6.39,1.6566935532878424
152,769,2015-08-03T00:59:00.735714Z,6.4,1.297822839269679
153,771,2015-08-03T09:22:20.887143Z,3.87,1.7246826408802114
154,774,2015-08-03T23:47:35.962857Z,6.77,1.1239587970956335
155,795,2015-08-07T15:56:47.935714Z,3.95,1.0002873466094166
156,798,2015-08-08T01:18:16.505714Z,5.84,1.0969917378809004
157,799,2015-08-08T17:25:20.390000Z,6.86,1.2214927680873726
158,814,2015-08-12T06:42:33.381429Z,6.01,1.6396409556189235
159,817,2015-08-12T13:52:35.232857Z,3.62,1.1445797776815954
160,818,2015-08-12T16:11:20.677143Z,4.08,1.667268285263006
161,820,2015-08-12T23:40:14.132857Z,6.84,1.1897840144072336
162,823,2015-08-13T21:52:09.147143Z,6.95,1.7413180652479403
163,829,2015-08-14T20:11:07.991429Z,3.0,1.7600689960504523
164,830,2015-08-15T08:41:58.451429Z,3.84,1.1910205176433757
165,834,2015-08-16T20:20:26.468571Z,3.23,1.9756800306008588
166,835,2015-08-17T00:14:36.524286Z,5.22,1.0296766521759284
167,838,2015-08-19T01:52:41.164286Z,3.61,1.2412272601498466
168,840,2015-08-19T14:05:45.328571Z,6.38,1.090764050392221
169,846,2015-08-21T03:36:17.741429Z,6.57,1.0317873000981097
170,847,2015-08-21T05:20:15.892857Z,3.48,1.014644740161749
171,848,2015-08-21T15:24:55.812857Z,6.63,1.528955746797669
172,850,2015-08-22T04:13:30.594286Z,6.76,1.1288319325557894
173,856,2015-08-23T02:56:17.575714Z,6.96,1.3256728241154336
174,863,2015-08-25T02:08:21.458571Z,6.17,1.7311618689085255
175,864,2015-08-25T08:35:45.648571Z,3.58,1.3167635144192211
176,871,2015-08-29T08:12:40.855714Z,6.19,1.3671830536314629
177,884,2015-09-02T03:45:07.087143Z,3.8,1.180232497363002
178,890,2015-09-04T10:47:32.667143Z,6.32,1.0113012916663866
179,895,2015-09-05T08:16:30.477143Z,4.01,1.2715477230213088
180,897,2015-09-06T04:54:44.540000Z,6.79,1.3599262627284507
181,903,2015-09-08T01:04:06.197143Z,4.43,1.0314336660579757
182,907,2015-09-09T14:28:30.064286Z,4.03,1.5720972799423754
183,909,2015-09-10T20:38:32.488571Z,3.86,1.169649688341149
184,915,2015-09-12T23:09:53.105714Z,6.82,1.3015541265458686
185,919,2015-09-14T01:57:26.300000Z,3.64,1.0123859472274128
186,934,2015-09-19T14:43:57.324286Z,4.17,1.0961984600961732
187,937,2015-09-21T15:15:31.165714Z,6.75,1.0518596404988545
188,945,2015-09-23T19:15:48.877143Z,6.46,2.376702671189072
189,946,2015-09-24T01:07:44.957143Z,6.46,2.514714042154202
190,948,2015-09-24T02:36:52.970000Z,6.44,1.4608162506583269
191,962,2015-09-27T14:28:18.685714Z,6.75,1.3012927191909958
192,963,2015-09-27T18:08:27.505714Z,6.89,1.1808388945616255
193,965,2015-09-27T19:46:19.752857Z,6.77,1.261704428324628
194,966,2015-09-28T01:37:31.541429Z,4.26,1.7521934193781388
195,972,2015-09-30T06:57:51.848571Z,6.73,1.2520245894742037
196,974,2015-10-01T01:15:16.311429Z,2.93,1.7498587994558732
197,981,2015-10-03T08:37:29.261429Z,6.5,1.2243925107094655
198,982,2015-10-03T14:52:45.661429Z,3.91,1.2488616521384293
199,983,2015-10-03T15:06:42.701429Z,6.22,1.1925251879887442
200,985,2015-10-03T18:01:54.548571Z,4.84,1.672518949091129
201,989,2015-10-04T06:12:02.412857Z,6.63,1.0270517060897957
202,990,2015-10-04T07:53:26.534286Z,5.15,1.185833339244856
203,997,2015-10-06T03:37:47.220000Z,2.59,2.2738191136620194
204,1003,2015-10-07T10:31:45.500000Z,5.46,1.052948295075498
205,1004,2015-10-08T01:06:35.161429Z,6.22,1.4549414475598266
206,1007,2015-10-08T13:39:23.372857Z,6.28,1.5122020193306154
207,1008,2015-10-08T22:21:24.337143Z,6.67,1.275941590965597
208,1010,2015-10-09T06:47:00.557143Z,6.46,1.0646895827497576
209,1012,2015-10-09T08:01:05.485714Z,2.62,1.0632504963387863
210,1014,2015-10-09T21:02:16.315714Z,5.42,1.1447978354560904
211,1017,2015-10-10T06:20:11.105714Z,6.68,1.4761689900582695
