,id,time,pstime,mag
126,294,2015-06-14T13:37:24.377143Z,5.41,1.944067942988203
127,295,2015-06-14T15:15:35.920000Z,5.46,1.214724208879757
128,296,2015-06-14T20:18:42.604286Z,5.36,1.2965148639848818
129,297,2015-06-14T22:50:53.981429Z,3.98,1.0126734195724678
130,299,2015-06-16T10:40:03.898571Z,5.75,1.1423502211896326
131,300,2015-06-17T00:06:46.617143Z,6.67,1.656611196636208
132,302,2015-06-18T01:09:18.714286Z,6.2,1.860010051545938
133,303,2015-06-18T14:07:49.825714Z,5.42,1.2469171810504749
134,304,2015-06-19T00:37:35.004286Z,6.27,1.427571596940481
135,307,2015-06-22T01:11:33.724286Z,2.84,1.2007472630478329
136,309,2015-06-22T09:52:43.791429Z,5.31,1.3589973523034706
137,312,2015-06-26T01:28:28.905714Z,2.76,1.0857832999599153
138,314,2015-06-27T16:22:17.388571Z,4.14,1.520166189068966
139,316,2015-06-28T11:29:17.348571Z,4.77,1.0576517021989005
140,318,2015-06-29T01:00:54.680000Z,5.6,2.050755510408414
141,319,2015-06-29T01:05:15.428571Z,5.54,1.1089341243206403
142,320,2015-06-29T09:31:24.682857Z,2.78,2.5148443843189834
143,324,2015-07-02T15:50:46.791429Z,6.43,2.509165173044716
144,329,2015-07-05T10:13:21.092857Z,6.49,1.6939680655063527
145,331,2015-07-06T23:38:55.162857Z,6.0,1.0305077350264005
146,332,2015-07-07T01:17:10.841429Z,2.93,1.6959529100137534
147,334,2015-07-07T12:36:20.765714Z,4.23,1.4453044206383956
148,335,2015-07-07T14:05:21.792857Z,4.25,1.0279485304231712
149,336,2015-07-07T15:32:14.128571Z,2.46,1.1324246058934553
150,338,2015-07-08T18:56:47.301429Z,6.22,1.5413420131289493
151,341,2015-07-13T02:52:44.477143Z,5.34,1.2481912014100898
152,342,2015-07-14T17:10:53.220000Z,2.94,2.2217128261935413
153,343,2015-07-14T18:17:16.870000Z,2.87,1.4255098486615574
154,344,2015-07-16T21:56:12.264286Z,2.63,1.1237147356979436
155,345,2015-07-17T02:39:36.800000Z,2.45,1.363593345801121
156,347,2015-07-17T13:44:18.791429Z,2.93,1.6200733459621364
157,348,2015-07-18T05:45:07.908571Z,2.46,1.471192342968997
158,350,2015-07-20T06:39:39.650000Z,5.11,1.4089423529140075
159,351,2015-07-20T06:40:53.077143Z,6.74,1.1999900729463322
160,353,2015-07-20T07:07:03.008571Z,5.19,1.1866974266397845
161,354,2015-07-20T07:14:58.692857Z,6.0,1.1903621816216057
162,356,2015-07-20T17:53:48.742857Z,4.6,1.6407037943177487
163,357,2015-07-21T07:39:33.348571Z,5.26,1.0519129754053704
164,362,2015-07-24T06:19:10.441429Z,4.47,1.4159920036874332
165,365,2015-07-24T13:18:23.545714Z,4.44,1.4409187910783163
166,366,2015-07-24T22:42:46.371429Z,2.65,1.2316683300101223
167,369,2015-07-28T19:08:28.672857Z,3.13,1.1594021766297264
168,373,2015-07-31T00:18:49.500000Z,5.67,1.515419819687108
169,377,2015-08-01T04:14:13.805714Z,2.83,1.3069956732386765
170,378,2015-08-01T13:10:29.164286Z,4.73,1.16241899376437
171,384,2015-08-03T01:43:10.502857Z,4.25,1.3743895507309571
172,388,2015-08-04T19:31:04.955714Z,3.04,1.491584928819708
173,389,2015-08-04T19:32:32.891429Z,3.07,1.41377732650621
174,390,2015-08-04T22:47:10.958571Z,2.95,1.1922919479691594
175,392,2015-08-06T06:04:10.855714Z,4.37,1.2625531371075993
176,395,2015-08-09T04:13:42.167143Z,2.96,1.3161681499473654
177,398,2015-08-09T22:19:08.185714Z,5.21,1.240601408692101
178,405,2015-08-12T13:52:34.834286Z,4.73,2.00117137285343
179,407,2015-08-12T16:11:20.515714Z,3.95,2.1221518044454903
180,408,2015-08-12T22:55:48.477143Z,4.01,2.0284015041553105
181,409,2015-08-13T08:20:18.715714Z,6.47,2.3140330527483206
182,413,2015-08-16T13:23:10.282857Z,4.25,1.4548965118611583
183,414,2015-08-16T17:36:53.320000Z,2.59,1.1091880485662275
184,415,2015-08-16T20:20:26.457143Z,3.94,2.4940270019416846
185,418,2015-08-18T16:53:18.477143Z,6.81,1.1526804781565696
186,421,2015-08-19T01:52:41.298571Z,4.28,1.7461329449826877
187,423,2015-08-19T10:52:21.022857Z,6.63,1.4828779925238726
188,424,2015-08-19T17:33:38.300000Z,4.06,1.5939298457652074
189,425,2015-08-21T05:20:15.791429Z,4.33,2.00013320640157
190,427,2015-08-22T10:25:52.067143Z,2.75,1.2494519895524512
191,428,2015-08-24T03:03:25.120000Z,5.25,1.8917977119398053
192,430,2015-08-24T22:50:59.092857Z,5.65,1.6843287647582117
193,431,2015-08-25T08:35:46.052857Z,4.04,1.4658347804164515
194,437,2015-08-30T10:03:23.957143Z,6.32,1.5405420647527048
195,439,2015-08-31T21:19:40.357143Z,5.69,1.5049019204056882
196,440,2015-09-01T03:08:03.287143Z,5.69,1.1166954388351922
197,443,2015-09-03T08:44:37.810000Z,3.08,1.3586726878291795
198,445,2015-09-03T22:36:58.480000Z,2.94,1.0024102837447375
199,448,2015-09-05T08:16:30.434286Z,4.87,1.9237252095857813
200,449,2015-09-06T09:19:56.927143Z,5.06,1.0626233300243153
201,451,2015-09-06T14:43:51.288571Z,6.8,1.755940850300408
202,452,2015-09-07T02:14:11.544286Z,2.63,1.1049433159124833
203,460,2015-09-09T18:16:07.445714Z,2.83,1.4363246593240449
204,461,2015-09-09T23:10:59.858571Z,6.73,2.1392222625910597
205,462,2015-09-10T05:58:05.950000Z,6.23,1.30811556307278
206,464,2015-09-12T10:59:07.344286Z,6.83,1.6818916544796267
207,465,2015-09-13T13:39:39.960000Z,6.44,1.0384054313152653
208,467,2015-09-14T05:23:48.654286Z,5.22,1.1067731090947504
209,468,2015-09-14T10:50:02.614286Z,4.45,1.8229885334258051
210,471,2015-09-15T07:01:18.450000Z,6.3,1.39901765180405
211,476,2015-09-17T09:07:16.807143Z,2.82,1.1642314468844988
212,477,2015-09-18T21:46:17.310000Z,6.79,1.305653852299009
213,479,2015-09-19T14:43:56.442857Z,5.51,1.59270499741308
214,483,2015-09-22T05:58:29.232857Z,5.23,1.6951873934362018
215,488,2015-09-23T19:15:48.648571Z,5.89,2.4987410216358974
216,489,2015-09-24T08:02:16.680000Z,5.39,2.1303449539048893
217,492,2015-09-25T09:33:09.095714Z,6.33,1.0004662780374491
218,495,2015-09-26T21:02:12.755714Z,2.27,1.2498633378517905
219,496,2015-09-26T22:48:57.300000Z,6.44,1.263782148398063
220,498,2015-09-28T01:37:31.035714Z,4.16,2.16844523700523
221,499,2015-09-28T06:45:41.008571Z,4.14,1.1691665924967378
222,503,2015-10-01T01:15:16.015714Z,2.69,1.8558171406663249
223,506,2015-10-03T08:37:28.844286Z,5.99,1.3792699679749598
224,507,2015-10-03T14:52:45.370000Z,3.57,1.2150929084083406
225,508,2015-10-03T15:06:42.718571Z,5.82,1.2201945754461587
226,509,2015-10-03T15:45:57.121429Z,2.3,1.2438374779495662
227,511,2015-10-04T09:57:31.084286Z,5.92,1.5057651205873903
228,512,2015-10-05T05:30:35.340000Z,6.16,1.0719244550202267
229,515,2015-10-06T10:13:18.405714Z,5.49,1.3672611049321557
230,516,2015-10-07T14:53:30.937143Z,2.4,1.0874860209488153
231,517,2015-10-08T11:53:17.821429Z,6.01,1.4676391267840034
232,518,2015-10-08T13:39:23.527143Z,5.41,1.3702734807234465
233,519,2015-10-09T06:47:00.132857Z,6.0,1.544125339321166
234,520,2015-10-09T07:23:03.267143Z,5.69,1.0838296985613332
235,521,2015-10-09T08:23:38.898571Z,5.82,1.5769829611476618
236,522,2015-10-09T10:28:22.505714Z,5.77,1.0894740384238313
237,523,2015-10-09T22:19:22.460000Z,2.45,1.2965572046366292
238,526,2015-10-12T21:25:01.448571Z,2.74,1.1759449474902357
239,531,2015-10-13T18:25:36.305714Z,6.47,1.7596601956568432
240,536,2015-10-19T01:15:45.317143Z,5.97,1.1148154193336588
241,537,2015-10-19T05:09:34.014286Z,6.62,1.6118148412834006
242,538,2015-10-19T14:44:32.197143Z,4.29,1.2040659131663518
243,540,2015-10-20T06:24:09.172857Z,6.84,1.339605610166466
244,541,2015-10-21T10:06:09.194286Z,5.92,1.2125681324082416
245,542,2015-10-21T12:41:20.177143Z,4.36,1.4499010525589844
246,545,2015-10-21T20:03:04.202857Z,4.04,2.286715326716819
247,546,2015-10-21T23:43:59.502857Z,5.09,1.212629134281717
248,551,2015-10-25T05:34:55.507143Z,2.54,1.1202564155930943
249,558,2015-11-01T13:37:47.290000Z,3.01,1.6245747779971722
250,564,2015-11-11T12:55:34.425714Z,4.23,1.8006119435000296
251,567,2015-11-15T00:19:21.984286Z,5.71,1.1058077573160687
252,569,2015-11-15T21:38:20.274286Z,4.94,1.7178699747491175
253,571,2015-11-16T01:37:55.525714Z,6.19,1.4480463275867526
254,572,2015-11-16T02:25:12.662857Z,4.32,1.5487895583248954
255,573,2015-11-17T12:15:06.648571Z,6.73,1.4841788057486935
256,574,2015-11-17T16:40:51.970000Z,4.34,1.016348115318653
257,576,2015-11-20T06:36:37.935714Z,4.3,1.2629919807175325
258,577,2015-11-21T11:18:28.625714Z,1.85,1.3505213053193
259,578,2015-11-21T21:39:44.441429Z,1.88,1.332026878098427
260,581,2015-11-22T13:52:55.040000Z,6.44,1.2286026751189842
261,585,2015-11-24T03:53:23.795714Z,4.65,1.081532964801574
262,591,2015-11-26T04:54:26.481429Z,3.0,1.1249971320300318
263,593,2015-11-27T01:21:29.672857Z,6.63,2.9363184521515877
264,594,2015-11-27T07:02:27.577143Z,3.17,1.5978689672759103
265,596,2015-11-27T20:33:37.838571Z,2.81,1.072336033146395
266,600,2015-11-28T17:30:35.912857Z,5.51,1.6100358464823177
267,602,2015-11-29T08:07:43.174286Z,5.71,1.3835953716965548
268,603,2015-11-29T16:00:47.751429Z,5.59,1.4715505420516846
269,607,2015-12-01T09:43:03.008571Z,5.33,2.0572181629756727
270,608,2015-12-04T02:25:04.160000Z,3.92,1.4892918844322596
271,609,2015-12-04T10:50:02.884286Z,5.64,1.0278136949858514
272,611,2015-12-05T09:45:13.542857Z,4.46,1.273027985043922
273,612,2015-12-07T02:31:29.598571Z,6.38,1.04620800933024
274,617,2015-12-09T16:36:18.257143Z,2.61,1.5796967069774144
275,619,2015-12-10T20:49:43.827143Z,2.68,1.5296059754029587
276,621,2015-12-11T18:19:29.128571Z,6.03,2.253708568538508
277,622,2015-12-11T22:57:53.792857Z,6.0,1.6545862255489372
278,627,2015-12-18T11:40:07.708571Z,6.03,1.2145932587189692
279,629,2015-12-19T10:13:09.294286Z,2.91,1.091984136166206
280,630,2015-12-22T06:39:10.861429Z,2.86,1.3458214148752
281,631,2015-12-22T20:57:04.738571Z,5.4,2.604447163861739
282,632,2015-12-23T03:49:02.141429Z,5.24,1.6923364006752797
283,633,2015-12-23T05:24:29.484286Z,6.06,1.8813410112838165
284,634,2015-12-23T13:38:07.144286Z,4.8,1.0231269763598947
285,635,2015-12-25T09:17:25.878571Z,6.66,1.300953854926717
286,637,2015-12-28T22:06:10.767143Z,2.4,1.3868072852407332
287,638,2015-12-30T03:04:42.590000Z,6.86,1.2059925932785949
288,640,2015-12-31T03:50:47.615714Z,6.12,1.6006489919678282
289,641,2016-01-01T08:44:53.177143Z,5.97,1.0990640232479123
290,643,2016-01-02T11:20:59.508571Z,4.63,1.275906188462553
291,644,2016-01-02T14:24:47.194286Z,2.84,1.5279531685655012
292,645,2016-01-02T14:54:24.812857Z,6.28,1.63114128212459
293,646,2016-01-04T00:47:39.557143Z,6.11,2.000398720089088
294,649,2016-01-04T23:40:56.414286Z,3.75,1.7996707093811823
295,651,2016-01-07T08:34:28.297143Z,6.88,1.318100432545447
296,652,2016-01-07T20:39:17.281429Z,1.74,1.1458036131759823
297,654,2016-01-09T05:28:06.217143Z,6.11,1.4286497083253362
298,655,2016-01-09T05:38:54.951429Z,6.15,2.724093845867704
299,656,2016-01-09T11:43:11.220000Z,3.36,3.230552783359304
300,657,2016-01-09T12:08:03.101429Z,3.28,2.1482736247588914
301,658,2016-01-09T20:02:51.300000Z,2.94,1.6407251857160683
302,661,2016-01-10T10:09:56.457143Z,1.91,1.288473577397154
303,664,2016-01-12T17:24:26.764286Z,5.15,1.5040549852605378
304,665,2016-01-14T00:52:37.265714Z,3.11,1.1751137520633077
305,666,2016-01-14T15:29:24.262857Z,4.11,1.0302311372171216
306,669,2016-01-17T05:18:06.325714Z,5.98,1.6479378832122205
307,670,2016-01-18T02:25:09.312857Z,1.73,1.072281455154929
308,671,2016-01-19T23:12:28.402857Z,6.42,1.3983593011488304
309,672,2016-01-20T08:49:05.624286Z,3.05,1.6558706170137276
310,679,2016-01-30T20:22:32.081429Z,4.05,2.3384354642092497
311,680,2016-02-04T08:45:04.902857Z,5.44,1.5239472055604903
312,681,2016-02-05T10:58:08.784286Z,5.99,1.7619327207480584
313,682,2016-02-05T12:43:12.588571Z,5.96,1.1611299025045982
314,683,2016-02-07T10:58:39.777143Z,5.97,1.4814290320148722
315,684,2016-02-08T22:03:14.332857Z,3.9,1.928064373540859
316,686,2016-02-09T20:17:22.687143Z,5.97,1.78904043816799
317,687,2016-02-10T04:31:06.077143Z,3.03,1.0564587095377758
318,690,2016-02-11T18:11:50.755714Z,4.65,1.8798868592536533
319,693,2016-02-13T10:59:58.948571Z,5.47,1.0479151410428675
320,694,2016-02-13T17:45:51.834286Z,5.92,1.3035839264064266
321,695,2016-02-13T23:32:41.608571Z,6.1,1.3468512657897758
322,698,2016-02-18T12:23:39.610000Z,4.41,1.4747120985699946
323,699,2016-02-18T18:08:42.951429Z,3.77,1.481978312056046
324,700,2016-02-19T11:59:23.407143Z,5.13,1.3913649612797945
325,701,2016-02-19T13:13:50.934286Z,5.43,1.1756426022536408
326,702,2016-02-20T07:54:25.918571Z,4.07,1.3384490914855465
327,703,2016-02-20T13:45:34.535714Z,6.61,1.4788242867948018
328,704,2016-02-21T05:00:28.557143Z,6.39,1.285235087796167
329,706,2016-02-22T08:09:50.304286Z,5.99,1.0059330857881423
330,707,2016-02-22T10:46:21.865714Z,4.09,1.2540308587154363
331,709,2016-02-27T04:42:45.058571Z,3.79,1.740361585156552
332,711,2016-03-02T11:01:39.254286Z,5.57,1.4244670646131603
333,716,2016-03-10T06:13:55.300000Z,4.13,1.3086563965128266
334,717,2016-03-10T09:28:50.750000Z,2.59,2.151115252976993
335,723,2016-03-11T10:50:25.004286Z,6.34,1.9908486723422167
336,725,2016-03-11T11:12:38.025714Z,6.26,1.7964293044071002
337,727,2016-03-11T13:39:01.687143Z,6.32,1.174498055937113
338,731,2016-03-15T01:56:11.601429Z,6.99,1.315523761855532
339,733,2016-03-17T14:06:51.038571Z,1.76,1.412896537642233
340,739,2016-03-21T00:22:55.094286Z,4.52,1.644624158529902
341,742,2016-03-21T09:39:09.207143Z,3.59,1.3309698559973249
342,745,2016-03-22T11:52:47.057143Z,4.08,1.302277666664827
343,746,2016-03-22T19:08:18.155714Z,4.44,2.027926431049456
344,747,2016-03-24T03:17:43.467143Z,2.75,1.1895682573987307
345,751,2016-03-26T05:35:46.824286Z,2.56,1.806205075568724
346,752,2016-03-27T05:37:21.742857Z,6.28,1.5473100194437672
347,756,2016-04-01T05:46:12.200000Z,6.86,1.4252752561116322
348,758,2016-04-03T00:16:41.227143Z,5.34,1.8378288040863728
349,760,2016-04-03T05:56:04.197143Z,4.22,1.234444655632253
350,761,2016-04-03T22:13:26.140000Z,4.76,1.7218086225240317
351,765,2016-04-05T22:21:13.105714Z,4.51,1.6122072832008931
352,766,2016-04-05T23:45:40.861429Z,3.91,1.1130798868989162
353,767,2016-04-08T06:50:33.015714Z,3.04,1.315686516113875
354,775,2016-04-11T21:08:39.191429Z,5.73,1.726602893047709
355,779,2016-04-13T07:55:59.092857Z,3.13,1.2030282030878936
356,783,2016-04-15T22:52:56.145714Z,5.77,1.3683103690679002
357,784,2016-04-18T02:32:24.938571Z,6.52,1.1293396356529786
358,786,2016-04-18T13:53:04.448571Z,4.56,1.2060873097328244
359,787,2016-04-18T22:36:30.651429Z,3.35,1.0238918622841937
360,790,2016-04-20T11:41:45.745714Z,3.04,2.953218990203969
