,id,time,pstime,mag
80,337,2015-03-24T20:57:02.575714Z,3.46,1.0418331138649242
81,341,2015-03-25T13:53:15.928571Z,2.46,1.1308218596011608
82,342,2015-03-25T14:17:57.772857Z,2.57,1.8200801592573552
83,346,2015-03-27T02:32:32.478571Z,4.63,1.1226304333144508
84,347,2015-03-27T08:13:58.014286Z,3.47,1.3773956633223523
85,349,2015-03-27T08:49:12.018571Z,3.58,1.0135063339368364
86,354,2015-03-28T02:14:20.945714Z,6.4,1.0299322603314487
87,362,2015-03-29T15:38:10.558571Z,3.44,1.2308608760987072
88,368,2015-03-30T03:50:30.502857Z,5.44,1.4158272993451329
89,369,2015-03-30T06:05:34.077143Z,4.08,1.0103344151273208
90,370,2015-03-30T08:14:00.151429Z,5.38,1.1572951135168896
91,375,2015-03-31T12:53:05.297143Z,3.45,1.383806498059489
92,376,2015-03-31T14:33:08.517143Z,3.45,1.4392445242071976
93,389,2015-04-02T08:11:57.038571Z,3.44,1.0989786990368222
94,391,2015-04-02T19:11:58.494286Z,5.78,1.646295713817307
95,396,2015-04-03T09:41:24.000000Z,3.57,1.276421881390904
96,400,2015-04-04T03:46:58.384286Z,5.29,1.3875738965614652
97,401,2015-04-04T04:50:13.681429Z,2.23,1.0569124741120648
98,402,2015-04-04T05:25:53.375714Z,5.77,1.4374443944418154
99,405,2015-04-04T12:46:30.240000Z,6.86,1.419331038747328
100,406,2015-04-04T16:08:40.870000Z,3.5,1.6294338617089537
101,411,2015-04-05T10:26:01.955714Z,4.37,1.4183535989309153
102,412,2015-04-05T12:56:55.948571Z,3.44,1.9529997273365645
103,420,2015-04-06T10:20:26.764286Z,3.54,1.0914679702235552
104,430,2015-04-07T14:32:37.921429Z,3.56,1.4371019913159258
105,431,2015-04-07T15:44:03.252857Z,3.48,1.0610630339831364
106,433,2015-04-07T17:05:02.432857Z,3.48,1.3614781071904134
107,435,2015-04-08T12:52:07.912857Z,4.67,1.114237080254004
108,441,2015-04-09T06:52:54.665714Z,5.21,2.052962575217311
109,444,2015-04-09T22:13:44.340000Z,2.59,1.664306466531296
110,452,2015-04-10T21:38:32.422857Z,3.48,1.3602673976375144
111,455,2015-04-11T01:13:00.860000Z,3.43,1.1073854172658897
112,458,2015-04-11T04:22:02.734286Z,4.94,2.1624458149534544
113,463,2015-04-11T09:25:58.574286Z,3.54,1.0206920248899194
114,476,2015-04-13T03:48:51.021429Z,3.49,1.2126515080270148
115,478,2015-04-13T10:26:58.437143Z,3.45,1.4195082655101814
116,481,2015-04-13T11:10:16.864286Z,3.47,1.0249563727677755
117,503,2015-04-18T14:13:05.551429Z,3.49,1.2781911449269083
118,504,2015-04-18T14:39:56.364286Z,3.47,1.266289942979537
119,509,2015-04-19T04:39:54.648571Z,6.31,1.639817208324672
120,513,2015-04-19T22:51:37.240000Z,5.25,1.0854266948278062
121,514,2015-04-20T00:54:08.704286Z,6.83,1.363583440466538
122,519,2015-04-20T14:05:27.822857Z,6.42,1.037123013770112
123,522,2015-04-20T19:26:00.287143Z,3.45,2.344572302490049
124,526,2015-04-21T19:27:48.560000Z,6.51,1.2944756328903178
125,529,2015-04-21T22:02:38.801429Z,3.42,1.0527858414936877
126,532,2015-04-21T23:41:54.002857Z,3.41,1.940821141080886
127,533,2015-04-22T09:35:21.460000Z,4.06,1.2199619798676935
128,550,2015-04-25T03:02:17.128571Z,5.47,1.880845369424847
129,551,2015-04-25T04:09:01.507143Z,5.48,1.1248443788465097
130,553,2015-04-25T10:33:15.344286Z,5.22,2.0759278214116854
131,559,2015-04-26T05:12:45.035714Z,6.33,1.3343911857262911
132,560,2015-04-26T08:32:23.801429Z,5.52,1.3564326238291775
133,565,2015-04-27T19:20:12.597143Z,5.83,1.1354779143569511
134,567,2015-04-28T03:55:37.797143Z,6.6,1.397770498972794
135,570,2015-04-28T10:46:17.625714Z,3.46,1.001783446486242
136,571,2015-04-28T11:49:29.435714Z,3.39,1.156250620273805
137,580,2015-04-30T06:50:06.044286Z,5.22,1.1187621918544477
138,581,2015-04-30T11:27:55.467143Z,6.25,1.0715941777541438
139,582,2015-04-30T13:23:47.891429Z,5.31,1.2892813207471143
140,583,2015-04-30T15:32:17.374286Z,3.47,1.0897065656241915
141,589,2015-05-01T14:50:52.717143Z,3.8,1.7014293568933363
142,590,2015-05-01T14:51:29.144286Z,3.75,1.3918015478540198
143,596,2015-05-02T09:54:23.324286Z,6.34,1.2963461988320373
144,600,2015-05-03T07:54:15.230000Z,5.53,1.2207588324213043
145,609,2015-05-05T05:11:06.458571Z,4.35,1.0574207578484496
146,612,2015-05-05T18:42:43.884286Z,5.29,1.6543375139987728
147,618,2015-05-06T09:19:32.078571Z,4.35,2.2923568343058744
148,623,2015-05-07T05:58:47.465714Z,6.47,1.2749070080223135
149,625,2015-05-07T23:41:07.827143Z,5.55,1.040740539273926
150,626,2015-05-08T07:22:49.920000Z,3.43,1.2709543693642864
151,636,2015-05-10T14:30:27.021429Z,6.29,1.1288223998501314
152,637,2015-05-10T14:48:13.995714Z,1.99,1.3490576457920065
153,646,2015-05-12T14:36:07.482857Z,4.18,1.8553695128071128
154,654,2015-05-13T04:42:22.424286Z,6.27,1.082320329791137
155,658,2015-05-14T08:51:49.011429Z,6.57,1.1327796446182314
156,661,2015-05-15T08:45:52.605714Z,2.34,1.240962773125781
157,662,2015-05-15T09:41:50.594286Z,2.42,1.641517552404624
158,663,2015-05-15T12:12:42.191429Z,5.1,1.2067530602451544
159,670,2015-05-18T01:15:42.424286Z,2.63,1.8071172075006927
160,678,2015-05-19T11:39:19.734286Z,5.36,2.172539213885095
161,682,2015-05-20T07:14:11.207143Z,5.76,1.2978088699649242
162,692,2015-05-25T00:17:41.894286Z,5.08,1.6029554855055372
163,694,2015-05-26T06:49:30.855714Z,4.37,2.067530023640413
164,697,2015-05-26T21:39:25.787143Z,3.17,1.0747572150642717
165,699,2015-05-28T01:10:59.612857Z,6.28,1.1142087565399528
166,701,2015-05-28T09:47:07.002857Z,5.3,1.3339706716616897
167,702,2015-05-28T10:09:46.542857Z,6.56,1.061929600136185
168,703,2015-05-28T10:39:35.207143Z,4.08,2.161840794666363
169,709,2015-05-28T22:57:28.005714Z,6.33,1.192345203032374
170,716,2015-05-30T13:06:26.228571Z,3.86,1.4685730569156572
171,717,2015-05-30T14:03:38.224286Z,5.5,1.2233710690492998
172,720,2015-05-31T07:29:50.592857Z,6.63,1.002996973395382
173,724,2015-05-31T13:08:43.044286Z,6.9,1.336363815235036
174,725,2015-05-31T13:56:13.951429Z,6.99,1.3742969282914783
175,728,2015-06-01T06:12:12.578571Z,6.8,1.3507154935319456
176,730,2015-06-01T17:18:36.087143Z,6.95,1.1673990567165518
177,733,2015-06-02T20:04:51.471429Z,3.28,1.378346358517911
178,736,2015-06-03T15:34:07.161429Z,6.5,1.2670834099004098
179,737,2015-06-03T16:16:24.682857Z,5.09,1.1452117093421448
180,738,2015-06-03T23:01:04.515714Z,5.63,1.4545471435220918
181,740,2015-06-04T04:17:00.402857Z,5.02,1.678710087481445
182,744,2015-06-04T23:06:33.817143Z,5.34,1.5941295217582554
183,747,2015-06-05T23:04:51.218571Z,5.4,1.090418857387116
184,748,2015-06-06T14:31:38.525714Z,5.42,1.1668325136510178
185,750,2015-06-06T23:49:17.700000Z,2.45,1.1866777316302777
186,752,2015-06-07T05:40:38.057143Z,5.2,1.3480245699446396
187,753,2015-06-07T09:01:00.964286Z,6.9,1.0586766351651782
188,754,2015-06-07T22:13:36.197143Z,6.6,1.3538972077095563
189,758,2015-06-08T11:16:23.394286Z,6.62,1.2539530470949405
190,760,2015-06-08T20:18:55.580000Z,3.78,1.119797862188734
191,762,2015-06-09T04:31:38.038571Z,5.05,1.62198737344363
192,764,2015-06-09T23:08:34.810000Z,3.78,1.066072238755023
193,772,2015-06-13T21:21:11.308571Z,2.53,1.0074966167609092
194,776,2015-06-14T07:09:19.034286Z,5.29,1.8809881049998487
195,787,2015-06-16T01:54:23.540000Z,1.75,1.0628551201030496
196,788,2015-06-16T03:43:06.740000Z,6.79,1.0789616005951717
197,792,2015-06-17T18:35:24.538571Z,4.77,1.0095803506131162
198,796,2015-06-18T02:35:51.194286Z,2.14,1.1540180839459528
199,797,2015-06-18T03:11:45.747143Z,2.19,1.1553894833694192
200,798,2015-06-18T03:32:23.711429Z,5.45,2.6371407412509305
201,801,2015-06-18T05:59:29.700000Z,4.83,1.209753505215151
202,802,2015-06-18T07:18:53.538571Z,6.31,1.2455164434239494
203,803,2015-06-19T00:37:34.817143Z,6.81,1.399345353843655
204,817,2015-06-25T19:30:02.468571Z,6.52,1.1277831849434203
205,818,2015-06-25T19:31:47.587143Z,6.6,2.065720836344536
206,829,2015-06-28T04:02:34.707143Z,4.01,1.1797586942972362
207,840,2015-07-01T22:56:33.538571Z,3.79,1.2224064681611102
208,844,2015-07-03T08:50:42.541429Z,5.45,2.463956288195144
209,846,2015-07-03T17:06:16.945714Z,5.35,1.328760128068052
210,848,2015-07-04T03:08:33.271429Z,3.42,1.711608814153206
211,858,2015-07-06T00:26:43.472857Z,5.37,1.4251470297036786
212,860,2015-07-06T04:53:34.937143Z,6.46,1.378390495290296
213,865,2015-07-07T15:32:14.250000Z,4.06,1.0753234717236675
214,866,2015-07-07T19:02:34.087143Z,4.5,1.2874255670728172
215,871,2015-07-08T04:39:44.997143Z,5.9,1.2984142353704962
216,888,2015-07-11T02:24:38.824286Z,1.79,1.0520609631805495
217,889,2015-07-11T07:10:37.810000Z,5.67,2.683023575613837
218,900,2015-07-14T17:10:53.905714Z,4.58,2.175638973174492
219,901,2015-07-14T18:17:17.447143Z,4.57,1.346172387256234
220,903,2015-07-16T05:27:42.200000Z,5.39,1.37635381383561
221,908,2015-07-16T21:56:12.780000Z,3.99,1.115908051304757
222,909,2015-07-17T02:39:37.338571Z,3.86,1.8346118261818392
223,913,2015-07-17T07:01:47.545714Z,1.78,1.023538037881513
224,916,2015-07-17T21:40:33.371429Z,6.64,1.2271696882716745
225,917,2015-07-18T05:45:08.490000Z,4.06,1.4363722092485012
226,920,2015-07-18T11:38:38.254286Z,4.1,1.2011712062116364
227,922,2015-07-18T19:35:13.002857Z,6.91,1.597967669829942
228,925,2015-07-20T17:53:48.998571Z,6.52,1.2690176785859806
229,935,2015-07-23T17:11:34.570000Z,3.57,1.1568494169420271
230,936,2015-07-24T06:19:10.875714Z,6.26,1.4976485980126082
231,951,2015-07-26T23:03:37.252857Z,5.44,1.0138370330813002
232,952,2015-07-27T08:30:43.928571Z,4.77,1.1055928963198731
233,958,2015-07-28T22:44:52.962857Z,5.37,1.0130814694770698
234,959,2015-07-28T22:47:51.821429Z,5.24,1.0397488720002732
235,978,2015-08-01T02:20:33.127143Z,4.43,1.3881620356465143
236,990,2015-08-03T06:50:42.024286Z,2.42,1.0503532453763391
237,1008,2015-08-05T16:11:19.801429Z,5.38,1.1507258501657254
238,1012,2015-08-06T06:04:10.980000Z,6.37,1.2767725746133425
239,1016,2015-08-07T04:33:41.695714Z,5.91,1.3878525337799323
240,1017,2015-08-07T22:46:21.174286Z,5.43,1.4598011349705242
241,1019,2015-08-08T17:25:20.425714Z,6.82,1.2103263019116508
242,1030,2015-08-10T15:00:22.145714Z,6.47,1.5055115305775524
243,1039,2015-08-11T17:12:43.658571Z,5.61,1.343702150645698
244,1042,2015-08-12T06:42:32.302857Z,4.11,1.7808174716524865
245,1043,2015-08-12T13:52:35.497143Z,6.32,2.144844681583642
246,1047,2015-08-13T18:02:05.638571Z,4.14,1.5281019201161012
247,1054,2015-08-14T20:11:07.527143Z,1.77,2.2715012982534297
248,1070,2015-08-16T20:20:26.492857Z,5.16,2.3195321080094344
249,1071,2015-08-17T01:02:13.888571Z,5.68,1.423728419192571
250,1072,2015-08-17T01:16:46.992857Z,6.49,1.3324203180475904
251,1075,2015-08-17T21:44:02.272857Z,1.94,1.1484714373931677
252,1077,2015-08-18T11:57:06.792857Z,5.02,1.0538689771848888
253,1080,2015-08-19T07:13:09.865714Z,5.98,1.2055783356033498
254,1081,2015-08-19T10:52:20.465714Z,5.28,1.449820319960898
255,1083,2015-08-19T14:51:41.205714Z,6.89,1.0533873161497984
256,1084,2015-08-19T17:33:39.107143Z,5.55,1.2915034135664705
257,1085,2015-08-19T20:03:13.972857Z,3.97,1.1322043930894603
258,1092,2015-08-21T05:20:16.262857Z,6.07,1.8351144176919427
259,1097,2015-08-21T19:33:51.534286Z,3.61,1.2798123589822905
260,1098,2015-08-21T19:43:16.280000Z,6.86,1.7815128491670094
261,1119,2015-08-24T14:26:27.257143Z,6.74,1.2318112698070087
262,1120,2015-08-24T15:42:02.067143Z,5.41,1.0118583796639342
263,1125,2015-08-25T02:08:21.325714Z,5.77,2.4199727624797736
264,1128,2015-08-25T08:35:45.895714Z,5.28,1.445545545662278
265,1151,2015-08-30T02:01:15.042857Z,3.83,2.561762129014124
266,1152,2015-08-30T02:59:14.815714Z,3.81,2.842820489507888
267,1154,2015-08-31T06:23:37.352857Z,6.63,1.2876539081227816
268,1155,2015-08-31T17:34:04.194286Z,2.56,1.274859307491678
269,1156,2015-08-31T21:19:40.408571Z,5.75,1.7880028710378422
270,1158,2015-09-01T03:08:03.465714Z,5.7,1.3470412142061767
271,1165,2015-09-02T21:10:03.940000Z,2.52,1.062361290016644
272,1166,2015-09-03T00:21:30.245714Z,6.54,1.630743373108561
273,1172,2015-09-04T10:47:31.644286Z,5.01,1.1317924534506578
274,1174,2015-09-04T17:13:13.192857Z,2.36,1.428106419569313
275,1175,2015-09-04T18:47:22.367143Z,6.04,1.192500108551706
276,1177,2015-09-05T06:21:29.942857Z,6.98,1.4828988254215043
